303
0 0 0 0
1 1 0 0
2 2 0 0
3 3 0 0
4 4 0 0
5 5 0 0
6 6 0 0
7 7 0 0
8 8 0 0
9 9 0 0
10 10 0 0
11 11 0 0
12 12 0 0
13 13 0 0
14 14 0 0
15 15 0 0
16 16 0 0
17 17 0 0
18 18 0 0
19 19 0 0
20 20 0 0
21 21 0 0
22 22 0 0
23 23 0 0
24 24 0 0
25 25 0 0
26 26 0 0
27 27 0 0
28 28 0 0
29 29 0 0
30 30 0 0
31 31 0 0
32 32 0 0
33 33 0 0
34 34 0 0
35 35 0 0
36 36 0 0
37 37 0 0
38 38 0 0
39 39 0 0
40 40 0 0
41 41 0 0
42 42 0 0
43 43 0 0
44 44 0 0
45 45 0 0
46 46 0 0
47 47 0 0
48 48 0 0
49 49 0 0
50 50 0 0
51 51 0 0
52 52 0 0
53 53 0 0
54 54 0 0
55 55 0 0
56 56 0 0
57 57 0 0
58 58 0 0
59 59 0 0
60 60 0 0
61 61 0 0
62 62 0 0
63 63 0 0
64 64 0 0
65 65 0 0
66 66 0 0
67 67 0 0
68 68 0 0
69 69 0 0
70 70 0 0
71 71 0 0
72 72 0 0
73 73 0 0
74 74 0 0
75 75 0 0
76 76 0 0
77 77 0 0
78 78 0 0
79 79 0 0
80 80 0 0
81 81 0 0
82 82 0 0
83 83 0 0
84 84 0 0
85 85 0 0
86 86 0 0
87 87 0 0
88 88 0 0
89 89 0 0
90 90 0 0
91 91 0 0
92 92 0 0
93 93 0 0
94 94 0 0
95 95 0 0
96 96 0 0
97 97 0 0
98 98 0 0
99 99 0 0
100 100 0 0
101 0 1 0
102 1 1 0
103 2 1 0
104 3 1 0
105 4 1 0
106 5 1 0
107 6 1 0
108 7 1 0
109 8 1 0
110 9 1 0
111 10 1 0
112 11 1 0
113 12 1 0
114 13 1 0
115 14 1 0
116 15 1 0
117 16 1 0
118 17 1 0
119 18 1 0
120 19 1 0
121 20 1 0
122 21 1 0
123 22 1 0
124 23 1 0
125 24 1 0
126 25 1 0
127 26 1 0
128 27 1 0
129 28 1 0
130 29 1 0
131 30 1 0
132 31 1 0
133 32 1 0
134 33 1 0
135 34 1 0
136 35 1 0
137 36 1 0
138 37 1 0
139 38 1 0
140 39 1 0
141 40 1 0
142 41 1 0
143 42 1 0
144 43 1 0
145 44 1 0
146 45 1 0
147 46 1 0
148 47 1 0
149 48 1 0
150 49 1 0
151 50 1 0
152 51 1 0
153 52 1 0
154 53 1 0
155 54 1 0
156 55 1 0
157 56 1 0
158 57 1 0
159 58 1 0
160 59 1 0
161 60 1 0
162 61 1 0
163 62 1 0
164 63 1 0
165 64 1 0
166 65 1 0
167 66 1 0
168 67 1 0
169 68 1 0
170 69 1 0
171 70 1 0
172 71 1 0
173 72 1 0
174 73 1 0
175 74 1 0
176 75 1 0
177 76 1 0
178 77 1 0
179 78 1 0
180 79 1 0
181 80 1 0
182 81 1 0
183 82 1 0
184 83 1 0
185 84 1 0
186 85 1 0
187 86 1 0
188 87 1 0
189 88 1 0
190 89 1 0
191 90 1 0
192 91 1 0
193 92 1 0
194 93 1 0
195 94 1 0
196 95 1 0
197 96 1 0
198 97 1 0
199 98 1 0
200 99 1 0
201 100 1 0
202 0 2 0
203 1 2 0
204 2 2 0
205 3 2 0
206 4 2 0
207 5 2 0
208 6 2 0
209 7 2 0
210 8 2 0
211 9 2 0
212 10 2 0
213 11 2 0
214 12 2 0
215 13 2 0
216 14 2 0
217 15 2 0
218 16 2 0
219 17 2 0
220 18 2 0
221 19 2 0
222 20 2 0
223 21 2 0
224 22 2 0
225 23 2 0
226 24 2 0
227 25 2 0
228 26 2 0
229 27 2 0
230 28 2 0
231 29 2 0
232 30 2 0
233 31 2 0
234 32 2 0
235 33 2 0
236 34 2 0
237 35 2 0
238 36 2 0
239 37 2 0
240 38 2 0
241 39 2 0
242 40 2 0
243 41 2 0
244 42 2 0
245 43 2 0
246 44 2 0
247 45 2 0
248 46 2 0
249 47 2 0
250 48 2 0
251 49 2 0
252 50 2 0
253 51 2 0
254 52 2 0
255 53 2 0
256 54 2 0
257 55 2 0
258 56 2 0
259 57 2 0
260 58 2 0
261 59 2 0
262 60 2 0
263 61 2 0
264 62 2 0
265 63 2 0
266 64 2 0
267 65 2 0
268 66 2 0
269 67 2 0
270 68 2 0
271 69 2 0
272 70 2 0
273 71 2 0
274 72 2 0
275 73 2 0
276 74 2 0
277 75 2 0
278 76 2 0
279 77 2 0
280 78 2 0
281 79 2 0
282 80 2 0
283 81 2 0
284 82 2 0
285 83 2 0
286 84 2 0
287 85 2 0
288 86 2 0
289 87 2 0
290 88 2 0
291 89 2 0
292 90 2 0
293 91 2 0
294 92 2 0
295 93 2 0
296 94 2 0
297 95 2 0
298 96 2 0
299 97 2 0
300 98 2 0
301 99 2 0
302 100 2 0
